2011	10	4	10-11	144
2011	10	4	11-12	150
2011	10	4	12-13	180
2011	10	4	13-14	210
2011	10	4	14-15	444
2011	10	4	15-16	480
2011	10	4	16-17	528
2011	10	4	17-18	558
2011	10	4	18-19	588
2011	10	4	19-20	690
2011	10	4	20-21	650
2011	10	4	21-22	360
2011	10	5	06-07	36
2011	10	5	07-08	72
2011	10	5	08-09	72
2011	10	5	09-10	108
2011	10	5	10-11	192
2011	10	5	11-12	216
2011	10	5	12-13	204
2011	10	5	13-14	276
2011	10	5	14-15	324
2011	10	5	15-16	444
2011	10	5	16-17	360
2011	10	5	17-18	462
2011	10	5	18-19	528
2011	10	5	19-20	546
2011	10	5	20-21	480
2011	10	5	21-22	360
2011	10	6	06-07	18
2011	10	6	07-08	36
2011	10	6	08-09	72
2011	10	6	09-10	90
2011	10	6	10-11	324
2011	10	6	11-12	306
2011	10	6	12-13	240
2011	10	6	13-14	144
2011	10	6	14-15	204
2011	10	6	15-16	208
2011	10	6	16-17	216
2011	10	6	17-18	306
2011	10	6	18-19	276
2011	10	6	19-20	144
2011	10	6	20-21	144
2011	10	6	21-22	120
2011	11	0	06-07	18
2011	11	0	07-08	36
2011	11	0	08-09	36
2011	11	0	09-10	54
2011	11	0	10-11	54
2011	11	0	11-12	90
2011	11	0	12-13	96
2011	11	0	13-14	108
2011	11	0	14-15	120
2011	11	0	15-16	150
2011	11	0	16-17	240
2011	11	0	17-18	330
2011	11	0	18-19	530
2011	11	0	19-20	570
2011	11	0	20-21	534
2011	11	0	21-22	168
2011	11	1	06-07	18
2011	11	1	07-08	36
2011	11	1	08-09	36
2011	11	1	09-10	54
2011	11	1	10-11	54
2011	11	1	11-12	72
2011	11	1	12-13	90
2011	11	1	13-14	90
2011	11	1	14-15	114
2011	11	1	15-16	180
2011	11	1	16-17	246
2011	11	1	17-18	300
2011	11	1	18-19	500
2011	11	1	19-20	492
2011	11	1	20-21	490
2011	11	1	21-22	150
2011	11	2	06-07	18
2011	11	2	07-08	36
2011	11	2	08-09	36
2011	11	2	09-10	54
2011	11	2	10-11	54
2011	11	2	11-12	72
2011	11	2	12-13	90
2011	11	2	13-14	72
2011	11	2	14-15	108
2011	11	2	15-16	150
2011	11	2	16-17	210
2011	11	2	17-18	324
2011	11	2	18-19	444
2011	11	2	19-20	546
2011	11	2	20-21	528
2011	11	2	21-22	144
2011	11	3	06-07	18
2011	11	3	07-08	36
2011	11	3	08-09	36
2011	11	3	09-10	36
2011	11	3	10-11	54
2011	11	3	11-12	54
2011	11	3	12-13	90
2011	11	3	13-14	108
2011	11	3	14-15	144
2011	11	3	15-16	180
2011	11	3	16-17	240
2011	11	3	17-18	306
2011	11	3	18-19	462
2011	11	3	19-20	570
2011	11	3	20-21	620
2011	11	3	21-22	216
2011	11	4	06-07	18
2011	11	4	07-08	54
2011	11	4	08-09	72
2011	11	4	09-10	90
2011	11	4	10-11	150
2011	11	4	11-12	210
2011	11	4	12-13	216
2011	11	4	13-14	426
2011	11	4	14-15	444
2011	11	4	15-16	512
2011	11	4	16-17	588
2011	11	4	17-18	650
2011	11	4	18-19	672
2011	11	4	19-20	708
2011	11	4	20-21	690
2011	11	4	21-22	360
2011	11	5	06-07	36
2011	11	5	07-08	72
2011	11	5	08-09	120
2011	11	5	09-10	144
2011	11	5	10-11	180
2011	11	5	11-12	210
2011	11	5	12-13	528
2011	11	5	13-14	534
2011	11	5	14-15	348
2011	11	5	15-16	408
2011	11	5	16-17	444
2011	11	5	17-18	426
2011	11	5	18-19	546
2011	11	5	19-20	632
2011	11	5	20-21	480
2011	11	5	21-22	234
2011	11	6	06-07	18
2011	11	6	07-08	54
2011	11	6	08-09	72
2011	11	6	09-10	108
2011	11	6	10-11	324
2011	11	6	11-12	180
2011	11	6	12-13	96
2011	11	6	13-14	246
2011	11	6	14-15	210
2011	11	6	15-16	444
2011	11	6	16-17	348
2011	11	6	17-18	324
2011	11	6	18-19	348
2011	11	6	19-20	360
2011	11	6	20-21	240
2011	11	6	21-22	96
2012	0	0	06-07	18
2012	0	0	07-08	36
2012	0	0	08-09	54
2012	0	0	09-10	54
2012	0	0	10-11	72
2012	0	0	11-12	72
2012	0	0	12-13	90
2012	0	0	13-14	150
2012	0	0	14-15	192
2012	0	0	15-16	252
2012	0	0	16-17	306
2012	0	0	17-18	348
2012	0	0	18-19	360
2012	0	0	19-20	444
2012	0	0	20-21	372
2012	0	0	21-22	168
2012	0	1	06-07	18
2012	0	1	07-08	36
2012	0	1	08-09	54
2012	0	1	09-10	72
2012	0	1	10-11	72
2012	0	1	11-12	54
2012	0	1	12-13	90
2012	0	1	13-14	120
2012	0	1	14-15	144
2012	0	1	15-16	174
2012	0	1	16-17	246
2012	0	1	17-18	324
2012	0	1	18-19	426
2012	0	1	19-20	360
2012	0	1	20-21	348
2012	0	1	21-22	174
2012	0	2	06-07	18
2012	0	2	07-08	36
2012	0	2	08-09	54
2012	0	2	09-10	54
2012	0	2	10-11	36
2012	0	2	11-12	54
2012	0	2	12-13	72
2012	0	2	13-14	90
2012	0	2	14-15	174
2012	0	2	15-16	196
2012	0	2	16-17	246
2012	0	2	17-18	330
2012	0	2	18-19	408
2012	0	2	19-20	330
2012	0	2	20-21	324
2012	0	2	21-22	162
2012	0	3	06-07	18
2012	0	3	07-08	36
2012	0	3	08-09	36
2012	0	3	09-10	54
2012	0	3	10-11	54
2012	0	3	11-12	54
2012	0	3	12-13	72
2012	0	3	13-14	120
2012	0	3	14-15	180
2012	0	3	15-16	216
2012	0	3	16-17	252
2012	0	3	17-18	360
2012	0	3	18-19	384
2012	0	3	19-20	360
2012	0	3	20-21	252
2012	0	3	21-22	144
2012	0	4	06-07	18
2012	0	4	07-08	36
2012	0	4	08-09	72
2012	0	4	09-10	96
2012	0	4	10-11	108
2012	0	4	11-12	120
2012	0	4	12-13	144
2012	0	4	13-14	234
2012	0	4	14-15	252
2012	0	4	15-16	324
2012	0	4	16-17	402
2012	0	4	17-18	512
2012	0	4	18-19	620
2012	0	4	19-20	498
2012	0	4	20-21	480
2012	0	4	21-22	324
2012	0	5	06-07	36
2012	0	5	07-08	72
2012	0	5	08-09	90
2012	0	5	09-10	108
2012	0	5	10-11	120
2012	0	5	11-12	234
2012	0	5	12-13	216
2012	0	5	13-14	360
2012	0	5	14-15	324
2012	0	5	15-16	384
2012	0	5	16-17	402
2012	0	5	17-18	420
2012	0	5	18-19	192
2012	0	5	19-20	252
2012	0	5	20-21	360
2012	0	5	21-22	300
2012	0	6	06-07	18
2012	0	6	07-08	54
2012	0	6	08-09	54
2012	0	6	09-10	102
2012	0	6	10-11	108
2012	0	6	11-12	120
2012	0	6	12-13	114
2012	0	6	13-14	196
2012	0	6	14-15	144
2012	0	6	15-16	252
2012	0	6	16-17	192
2012	0	6	17-18	246
2012	0	6	18-19	348
2012	0	6	19-20	360
2012	0	6	20-21	330
2012	0	6	21-22	204
